# Accelerometer Data File
# Started @Wed Mar 30 10:14:19 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
-0.15 0.352 0.595 8
-0.113 0.453 0.655 8
-0.132 0.588 0.804 9
-0.065 0.707 0.938 8
0.06 0.864 1.098 9
0.216 1.078 1.215 8
0.376 1.321 1.13 8
0.432 1.539 0.707 9
0.831 1.634 0.651 8
1.05 1.669 0.463 8
1.19 1.644 0.035 9
1.361 1.549 -0.546 8
1.596 1.333 -1.088 9
1.711 0.82 -1.468 8
1.136 0.144 -1.423 8
0.119 -0.671 -0.991 9
-0.973 -1.505 -0.483 8
-1.862 -2.256 0.064 9
-2.469 -2.889 0.818 8
-3.015 -3.428 1.67 8
-3.681 -3.83 2.163 9
-4.21 -4.038 2.436 8
-4.48 -4.044 2.469 9
-4.448 -3.872 2.211 8
-4.095 -3.544 1.608 8
-3.383 -3.057 0.719 9
-2.465 -2.469 -0.357 8
-1.639 -1.862 -1.207 9
-0.954 -1.303 -2.027 8
-0.37 -0.806 -2.783 8
0.17 -0.346 -3.257 9
0.587 0.113 -3.298 8
0.899 0.476 -3.189 9
1.089 0.813 -2.932 8
1.243 1.12 -2.512 8
1.404 1.399 -2.017 9
1.61 1.65 -1.608 8
1.915 1.866 -1.342 8
2.264 2.03 -1.1 9
2.872 2.143 -0.814 8
3.422 2.157 -0.457 9
3.752 2.057 -0.063 8
3.783 1.838 0.316 8
3.249 1.445 0.674 9
2.295 0.892 0.86 8
1.357 0.389 1.079 9
0.473 -0.041 1.36 8
-0.299 -0.417 1.56 8
-0.862 -0.741 1.47 9
-1.165 -0.97 1.124 8
-1.295 -1.017 0.643 9
-1.389 -0.999 0.115 8
-1.496 -0.941 -0.436 8
-1.569 -0.832 -0.956 9
-1.54 -0.669 -1.381 8
-1.429 -0.53 -1.669 9
-1.261 -0.365 -1.583 8
-1.134 -0.215 -1.408 8
-0.993 -0.094 -1.157 9
-0.86 0.015 -0.885 8
-0.745 0.125 -0.636 8
-0.555 0.196 -0.446 9
-0.332 0.299 -0.317 8
-0.069 0.374 -0.24 9
0.239 0.447 -0.139 8
0.557 0.525 0.0 8
0.829 0.604 0.153 9
0.997 0.685 0.274 8
1.036 0.781 0.408 9
0.998 0.852 0.466 8
0.872 0.898 0.474 8
0.711 0.921 0.5 9
0.58 0.919 0.582 8
0.5 0.874 0.626 9
0.365 0.849 0.625 8
0.237 0.81 0.599 8
0.123 0.757 0.568 9
0.04 0.678 0.547 8
-0.019 0.569 0.534 9
-0.106 0.462 0.509 8
-0.307 0.32 0.489 8
-0.525 0.171 0.437 9
-0.719 0.04 0.404 8
-0.833 -0.078 0.384 9
-0.836 -0.195 0.351 8
-0.772 -0.293 0.306 8
-0.747 -0.383 0.53 9
-0.683 -0.432 0.678 8
-0.639 -0.43 0.816 8
-0.615 -0.382 0.883 9
-0.584 -0.298 0.84 8
-0.517 -0.169 0.806 9
-0.433 0.062 0.827 8
-0.285 0.314 0.884 8
-0.084 0.578 0.916 9
0.144 0.853 0.913 8
0.438 1.124 0.878 9
0.969 1.344 0.803 8
1.493 1.542 0.844 8
1.81 1.645 0.544 9
1.998 1.622 0.398 8
1.925 1.487 0.306 9
1.559 1.267 0.087 8
1.155 0.95 -0.231 8
0.738 0.432 -0.499 9
0.489 -0.248 -0.491 8
0.18 -0.979 0.011 9
-0.243 -1.642 0.799 8
-0.722 -2.2 1.606 8
-1.089 -2.723 2.344 9
-1.216 -2.998 2.865 8
-1.166 -3.223 3.389 9
-1.032 -3.353 3.73 8
-0.97 -3.381 3.706 8
-1.032 -3.314 3.282 9
-1.078 -3.146 2.634 8
-1.145 -2.833 1.643 8
-0.879 -2.473 0.36 9
-0.463 -2.015 -0.834 8
-0.039 -1.549 -1.779 9
0.32 -1.136 -2.582 8
0.627 -0.737 -3.479 8
0.93 -0.304 -4.115 9
1.143 0.095 -4.463 8
1.291 0.442 -4.661 9
1.427 0.703 -4.584 8
1.603 0.87 -4.165 8
1.835 0.991 -3.574 9
2.07 1.08 -2.929 8
2.289 1.116 -2.164 9
2.386 1.064 -1.404 8
2.366 0.978 -0.706 8
2.212 0.876 -0.123 9
1.909 0.735 0.222 8
1.54 0.599 0.162 9
1.182 0.533 -0.098 8
0.832 0.47 -0.362 8
0.445 0.415 -0.519 9
0.012 0.38 -0.559 8
-0.411 0.349 -0.558 8
-0.741 0.299 -0.459 9
-1.024 0.261 -0.298 8
-1.249 0.229 -0.171 9
-1.445 0.203 -0.117 8
-1.643 0.191 -0.117 8
-1.85 0.198 -0.106 9
-1.95 0.177 -0.03 8
-1.959 0.172 0.026 9
-1.913 0.155 0.182 8
-1.817 0.114 0.357 8
-1.667 0.06 0.48 9
-1.448 0.019 0.573 8
-1.118 0.001 0.664 9
-0.746 -0.017 0.762 8
-0.409 -0.032 0.746 8
-0.109 -0.034 0.616 9
0.155 -0.018 0.443 8
0.377 0.016 0.33 9
0.619 0.039 0.298 8
0.719 0.122 0.292 8
0.764 0.168 0.334 9
0.803 0.214 0.361 8
0.843 0.281 0.337 9
0.871 0.348 0.26 8
0.93 0.397 0.14 8
0.998 0.443 0.015 9
1.04 0.501 -0.109 8
1.058 0.545 -0.199 8
1.037 0.588 -0.228 9
0.949 0.68 -0.205 8
0.899 0.743 -0.299 9
0.862 0.769 -0.31 8
0.815 0.793 -0.214 8
0.73 0.781 -0.05 9
0.594 0.732 0.158 8
0.41 0.687 0.411 9
0.205 0.657 0.487 8
0.085 0.579 0.533 8
0.094 0.489 0.62 9
0.181 0.425 0.707 8
0.223 0.386 0.722 9
0.124 0.343 0.635 8
-0.051 0.284 0.537 8
-0.247 0.195 0.437 9
-0.427 0.108 0.427 8
-0.552 0.036 0.446 9
-0.617 -0.008 0.456 8
-0.652 -0.013 0.469 8
-0.635 0.001 0.439 9
-0.486 0.061 0.365 8
-0.292 0.161 0.307 9
-0.085 0.295 0.282 8
0.125 0.42 0.257 8
0.341 0.485 0.194 9
0.473 0.58 0.241 8
0.481 0.602 0.417 8
0.419 0.645 0.474 9
0.33 0.697 0.378 8
0.252 0.728 0.216 9
0.221 0.727 0.15 8
0.295 0.815 0.299 8
0.438 0.901 0.312 9
0.734 0.997 0.248 8
1.102 1.107 0.102 9
1.463 1.216 -0.046 8
1.809 1.301 -0.152 8
2.298 1.398 -0.673 9
2.911 1.186 -0.66 8
2.991 0.809 -0.761 9
2.406 0.255 -0.926 8
1.258 -0.488 -1.033 8
-0.141 -1.366 -0.992 9
-1.528 -2.205 -0.683 8
-2.705 -2.922 0.22 9
-3.799 -3.455 1.181 8
-4.693 -3.787 1.942 8
-5.222 -3.89 2.46 9
-5.265 -3.75 2.788 8
-4.838 -3.418 2.655 8
-4.12 -3.015 1.951 9
-3.445 -2.532 0.92 8
-2.759 -2.011 -0.208 9
-2.074 -1.486 -1.231 8
-1.49 -0.981 -1.991 8
-1.125 -0.571 -2.395 9
-0.749 -0.161 -2.504 8
-0.45 0.111 -2.408 9
-0.175 0.36 -2.143 8
0.082 0.618 -1.808 8
0.314 0.866 -1.591 9
0.582 1.093 -1.562 8
0.928 1.296 -1.537 9
1.394 1.504 -1.382 8
1.895 1.655 -1.081 8
2.309 1.712 -0.684 9
2.575 1.676 -0.252 8
2.886 1.533 0.329 9
2.846 1.249 0.97 8
2.453 0.9 1.443 8
1.878 0.53 1.867 9
1.197 0.164 2.181 8
0.439 -0.186 2.222 9
-0.201 -0.493 1.979 8
-0.61 -0.699 1.495 8
-0.831 -0.792 0.865 9
-0.924 -0.79 0.159 8
-0.896 -0.72 -0.498 8
-0.798 -0.616 -1.033 9
-0.769 -0.457 -1.448 8
-0.822 -0.316 -1.72 9
-0.842 -0.19 -1.841 8
-0.82 -0.06 -1.841 8
-0.755 0.049 -1.7 9
-0.658 0.109 -1.4 8
-0.57 0.15 -1.032 9
-0.488 0.19 -0.773 8
-0.362 0.227 -0.599 8
-0.209 0.254 -0.442 9
-0.026 0.285 -0.285 8
0.159 0.333 -0.148 9
0.252 0.372 -0.104 8
0.228 0.424 -0.023 8
0.192 0.44 0.103 9
0.169 0.462 0.231 8
0.189 0.514 0.314 9
0.257 0.592 0.32 8
0.289 0.673 0.247 8
0.392 0.735 0.145 9
0.525 0.804 0.062 8
0.583 0.882 0.0 8
0.584 0.927 -0.023 9
0.575 0.906 0.009 8
0.474 0.878 0.069 9
0.29 0.777 0.241 8
0.116 0.636 0.457 8
-0.054 0.475 0.641 9
-0.213 0.301 0.764 8
-0.354 0.129 0.83 9
-0.49 -0.023 0.813 8
-0.574 -0.128 0.759 8
-0.611 -0.201 0.612 9
-0.607 -0.22 0.395 8
-0.556 -0.197 0.174 9
-0.455 -0.155 -0.008 8
-0.314 -0.096 -0.217 8
-0.166 -0.046 -0.333 9
-0.039 -0.001 -0.327 8
0.041 0.025 -0.284 9
0.113 0.071 -0.226 8
0.196 0.157 -0.156 8
0.273 0.242 -0.111 9
0.331 0.309 -0.14 8
0.399 0.379 -0.081 9
0.464 0.447 -0.022 8
0.524 0.521 0.036 8
0.578 0.603 0.123 9
0.605 0.667 0.246 8
0.684 0.724 0.358 9
0.731 0.793 0.444 8
0.72 0.864 0.567 8
0.692 0.95 0.728 9
0.696 1.059 0.854 8
0.725 1.167 0.86 8
1.077 1.27 0.794 9
1.35 1.355 0.656 8
1.49 1.359 0.476 9
1.453 1.287 0.271 8
1.238 1.15 0.057 8
0.898 0.901 -0.139 9
0.737 0.362 -0.198 8
0.416 -0.343 0.091 9
-0.157 -1.095 0.627 8
-0.835 -1.792 1.284 8
-1.451 -2.415 1.924 9
-1.998 -3.036 2.5 8
-2.294 -3.471 2.867 9
-2.427 -3.742 3.142 8
-2.49 -3.85 3.108 8
-2.434 -3.777 2.821 9
-2.201 -3.537 2.342 8
-1.801 -3.201 1.57 9
-1.256 -2.734 0.309 8
-0.655 -2.154 -0.713 8
-0.104 -1.578 -1.737 9
0.404 -1.005 -2.729 8
0.886 -0.421 -3.562 8
1.34 0.204 -4.095 9
1.756 0.737 -4.392 8
2.06 1.167 -4.488 9
2.288 1.456 -4.225 8
2.508 1.623 -3.732 8
2.71 1.681 -3.113 9
2.757 1.608 -2.293 8
2.456 1.405 -1.206 9
1.893 1.177 -0.295 8
1.265 0.919 0.334 8
0.698 0.66 0.671 9
0.294 0.454 0.738 8
0.068 0.324 0.647 9
-0.102 0.169 0.408 8
-0.259 0.052 0.056 8
-0.436 -0.051 -0.271 9
-0.643 -0.155 -0.472 8
-0.89 -0.258 -0.53 9
-1.204 -0.342 -0.531 8
-1.492 -0.438 -0.572 8
-1.769 -0.498 -0.57 9
-2.015 -0.505 -0.483 8
-2.174 -0.512 -0.407 9
-2.208 -0.53 -0.362 8
-2.091 -0.515 -0.259 8
-2.005 -0.423 -0.07 9
-1.695 -0.349 0.023 8
-1.343 -0.229 0.142 8
-0.898 -0.096 0.316 9
-0.37 0.029 0.545 8
0.085 0.181 0.808 9
0.416 0.349 0.987 8
0.563 0.423 0.91 8
0.678 0.496 0.807 9
0.739 0.553 0.781 8
0.744 0.583 0.877 9
0.724 0.605 1.042 8
0.684 0.567 1.107 8
0.702 0.565 1.15 9
0.76 0.562 1.158 8
0.83 0.562 1.076 9
0.885 0.569 0.932 8
0.908 0.577 0.842 8
0.798 0.629 0.776 9
0.653 0.613 0.662 8
0.513 0.56 0.576 9
0.375 0.505 0.524 8
0.226 0.451 0.483 8
0.111 0.338 0.361 9
0.011 0.238 0.182 8
-0.042 0.123 0.073 8
-0.087 0.057 -0.059 9
-0.143 -0.001 -0.166 8
-0.22 -0.072 -0.231 9
-0.329 -0.129 -0.286 8
-0.448 -0.133 -0.403 8
-0.547 -0.154 -0.472 9
-0.594 -0.16 -0.509 8
-0.57 -0.153 -0.503 9
-0.486 -0.134 -0.425 8
-0.387 -0.095 -0.257 8
-0.287 -0.049 -0.092 9
-0.264 0.003 0.06 8
-0.266 0.071 0.162 9
-0.203 0.145 0.252 8
-0.052 0.229 0.362 8
0.123 0.341 0.505 9
0.259 0.462 0.672 8
0.338 0.582 0.765 9
0.39 0.698 0.764 8
0.448 0.807 0.737 8
0.506 0.909 0.747 9
0.516 1.009 0.811 8
0.462 1.123 0.893 9
0.316 1.232 0.834 8
0.174 1.344 0.767 8
0.106 1.436 0.681 9
0.204 1.512 0.521 8
0.549 1.593 0.222 8
0.954 1.593 -0.182 9
1.53 1.423 -0.701 8
2.072 1.087 -1.419 9
2.079 0.571 -1.911 8
1.326 -0.129 -1.954 8
-0.009 -0.985 -1.638 9
-1.408 -1.888 -1.136 8
-2.493 -2.648 -0.072 9
-3.484 -3.264 1.273 8
-4.35 -3.7 2.569 8
-4.87 -3.91 3.551 9
-4.783 -3.863 4.064 8
-4.283 -3.605 3.954 9
-3.495 -3.196 3.327 8
-2.732 -2.743 2.299 8
-2.001 -2.26 0.963 9
-1.302 -1.758 -0.484 8
-0.687 -1.279 -1.622 9
-0.282 -0.841 -2.345 8
-0.048 -0.531 -2.995 8
0.159 -0.283 -3.416 9
0.345 -0.06 -3.584 8
0.486 0.131 -3.58 9
0.568 0.272 -3.508 8
0.662 0.437 -3.245 8
0.682 0.625 -3.076 9
0.781 0.774 -2.859 8
0.931 0.889 -2.599 8
1.13 0.982 -2.34 9
1.381 1.055 -2.116 8
1.541 1.071 -1.817 9
1.607 1.057 -1.439 8
1.677 1.016 -1.032 8
1.699 0.934 -0.495 9
1.629 0.802 0.226 8
1.513 0.642 1.051 9
1.494 0.483 2.049 8
1.352 0.368 2.821 8
1.102 0.257 3.319 9
0.822 0.187 3.477 8
0.523 0.167 3.246 9
0.192 0.177 2.637 8
-0.003 0.196 1.865 8
-0.13 0.221 1.061 9
-0.221 0.249 0.376 8
-0.34 0.26 -0.164 9
-0.502 0.229 -0.571 8
-0.684 0.147 -0.862 8
-0.895 0.066 -0.986 9
-0.976 -0.025 -0.956 8
-0.999 -0.109 -0.838 8
-0.969 -0.165 -0.677 9
-0.918 -0.202 -0.499 8
-0.897 -0.234 -0.312 9
-0.955 -0.221 -0.117 8
-0.916 -0.201 -0.042 8
-0.891 -0.179 -0.017 9
-0.845 -0.146 -0.117 8
-0.734 -0.117 -0.187 9
-0.431 0.037 -0.33 8
-0.218 0.174 -0.416 8
-0.079 0.267 -0.368 9
0.053 0.383 -0.431 8
0.193 0.492 -0.454 9
0.35 0.587 -0.402 8
0.517 0.673 -0.326 8
0.664 0.722 -0.277 9
0.772 0.751 -0.239 8
0.818 0.775 -0.093 9
0.777 0.775 -0.042 8
0.724 0.75 -0.094 8
0.734 0.71 -0.127 9
0.726 0.665 -0.022 8
0.685 0.593 -0.07 9
0.623 0.491 -0.061 8
0.546 0.391 0.03 8
0.431 0.306 0.113 9
0.258 0.235 0.099 8
0.059 0.179 0.066 8
-0.127 0.112 0.13 9
-0.292 0.092 0.189 8
-0.404 0.088 0.221 9
-0.429 0.09 0.266 8
-0.359 0.112 0.366 8
-0.258 0.174 0.504 9
-0.117 0.239 0.601 8
-0.089 0.312 0.699 9
-0.102 0.368 0.827 8
-0.093 0.409 0.977 8
-0.043 0.445 1.126 9
-0.007 0.483 1.254 8
-0.074 0.515 1.367 9
-0.122 0.571 1.34 8
-0.116 0.65 1.275 8
-0.032 0.767 1.202 9
0.145 0.909 1.129 8
0.434 1.019 1.012 9
0.926 1.133 0.788 8
1.366 1.178 0.521 8
1.485 1.139 0.272 9
1.394 1.006 -0.008 8
1.203 0.781 -0.338 9
0.782 0.493 -0.623 8
0.475 0.028 -0.709 8
0.187 -0.496 -0.45 9
-0.053 -1.031 0.072 8
-0.242 -1.507 0.684 8
-0.397 -1.94 1.24 9
-0.531 -2.481 1.742 8
-0.744 -2.969 2.093 9
-1.034 -3.34 2.374 8
-1.423 -3.616 2.349 8
-1.786 -3.72 2.107 9
-1.985 -3.624 1.784 8
-1.994 -3.438 1.26 9
-1.701 -3.083 0.421 8
-1.168 -2.612 -0.423 8
-0.647 -2.118 -1.22 9
-0.124 -1.59 -1.994 8
0.414 -1.027 -2.725 9
0.818 -0.505 -3.268 8
1.209 0.022 -3.618 8
1.473 0.523 -3.679 9
1.696 0.949 -3.654 8
1.924 1.298 -3.554 9
2.171 1.568 -3.315 8
2.429 1.732 -2.881 8
2.649 1.813 -2.231 9
2.752 1.74 -1.448 8
2.499 1.629 -0.635 8
1.994 1.421 0.057 9
1.451 1.122 0.52 8
1.019 0.901 0.816 9
0.592 0.633 1.294 8
0.211 0.359 1.489 8
-0.104 0.103 1.591 9
-0.36 -0.104 1.651 8
-0.569 -0.257 1.62 9
-0.719 -0.384 1.389 8
-0.941 -0.426 1.01 8
-1.17 -0.425 0.614 9
-1.35 -0.404 0.238 8
-1.485 -0.36 -0.101 9
-1.597 -0.301 -0.402 8
-1.699 -0.269 -0.663 8
-1.76 -0.234 -0.841 9
-1.691 -0.214 -0.852 8
-1.574 -0.194 -0.729 9
-1.41 -0.168 -0.553 8
-1.208 -0.14 -0.363 8
-1.0 -0.116 -0.123 9
-0.753 -0.047 -0.021 8
-0.534 0.045 0.04 9
-0.286 0.118 0.022 8
-0.039 0.21 -0.066 8
0.179 0.339 -0.176 9
0.393 0.469 -0.234 8
0.561 0.557 -0.142 8
0.635 0.612 -0.074 9
0.664 0.652 0.022 8
0.626 0.669 0.125 9
0.54 0.657 0.212 8
0.505 0.635 0.295 8
0.536 0.608 0.376 9
0.576 0.629 0.444 8
0.602 0.634 0.423 9
0.592 0.65 0.351 8
0.54 0.679 0.271 8
0.472 0.669 0.193 9
0.395 0.607 0.118 8
0.336 0.55 0.045 9
0.205 0.485 -0.008 8
0.04 0.383 -0.048 8
-0.085 0.261 -0.077 9
-0.122 0.164 -0.085 8
-0.256 0.074 -0.068 9
-0.398 -0.013 -0.171 8
-0.534 -0.109 -0.245 8
-0.613 -0.202 -0.261 9
-0.64 -0.272 -0.206 8
-0.69 -0.299 -0.072 8
-0.759 -0.31 -0.026 9
-0.825 -0.308 0.025 8
-0.9 -0.251 0.106 9
-0.923 -0.17 0.174 8
-0.846 -0.08 0.199 8
-0.653 0.037 0.191 9
-0.331 0.163 0.26 8
0.073 0.301 0.405 9
0.422 0.432 0.533 8
0.651 0.546 0.585 8
0.74 0.64 0.592 9
0.657 0.7 0.619 8
0.509 0.697 0.591 9
0.419 0.686 0.635 8
0.401 0.627 0.629 8
0.404 0.537 0.56 9
0.368 0.441 0.485 8
0.216 0.365 0.504 9
-0.007 0.3 0.451 8
-0.163 0.282 0.304 8
-0.234 0.332 0.236 9
-0.233 0.429 0.149 8
-0.173 0.545 0.0 9
0.141 0.674 -0.183 8
0.6 0.907 -0.352 8
0.96 1.096 -0.449 9
1.359 1.241 -0.701 8
1.909 1.311 -1.078 8
2.565 1.243 -1.403 9
3.037 0.965 -1.449 8
2.488 0.434 -1.31 9
1.053 -0.316 -0.827 8
-0.492 -1.006 -0.399 8
-1.861 -1.584 0.272 9
-2.891 -2.036 1.319 8
-3.457 -2.358 2.543 9
-3.483 -2.522 3.234 8
-2.946 -2.516 3.358 8
-2.359 -2.432 3.001 9
-1.898 -2.289 2.273 8
-1.634 -2.091 1.33 9
-1.565 -1.85 0.343 8
-1.535 -1.63 -0.566 8
-1.492 -1.451 -1.094 9
-1.546 -1.321 -1.516 8
-1.535 -1.227 -1.74 9
-1.37 -1.139 -1.782 8
-1.096 -1.019 -1.803 8
-0.917 -0.848 -2.013 9
-0.562 -0.682 -2.081 8
-0.246 -0.489 -1.986 9
-0.005 -0.291 -1.769 8
0.175 -0.139 -1.524 8
0.348 -0.058 -1.334 9
0.664 -0.017 -1.14 8
0.97 0.085 -0.931 8
1.21 0.1 -0.675 9
1.308 0.065 -0.424 8
1.236 0.006 -0.19 9
1.046 -0.086 0.064 8
0.918 -0.265 0.379 8
0.69 -0.407 0.823 9
0.409 -0.548 1.36 8
0.138 -0.656 1.869 9
-0.08 -0.708 2.252 8
-0.231 -0.704 2.465 8
-0.277 -0.625 2.515 9
-0.176 -0.534 2.234 8
0.053 -0.401 1.869 9
0.605 -0.138 1.277 8
0.927 0.059 0.732 8
1.066 0.226 0.229 9
0.971 0.356 -0.053 8
0.821 0.43 -0.254 9
0.733 0.465 -0.469 8
0.67 0.466 -0.554 8
0.581 0.446 -0.524 9
0.435 0.417 -0.482 8
0.282 0.361 -0.342 8
0.151 0.321 -0.113 9
0.095 0.26 -0.076 8
0.022 0.213 -0.054 9
-0.067 0.182 0.009 8
-0.13 0.151 0.063 8
-0.185 0.105 0.065 9
-0.277 0.103 0.005 8
-0.377 0.106 0.006 9
-0.509 0.105 0.015 8
-0.581 0.106 0.033 8
-0.503 0.124 0.082 9
-0.408 0.17 0.13 8
-0.343 0.208 0.049 9
-0.255 0.272 -0.068 8
-0.176 0.374 -0.195 8
-0.089 0.477 -0.358 9
0.039 0.544 -0.57 8
0.164 0.639 -0.66 9
0.268 0.741 -0.77 8
0.334 0.764 -0.714 8
0.384 0.757 -0.546 9
0.453 0.743 -0.32 8
0.573 0.727 -0.11 9
0.721 0.671 0.073 8
0.676 0.622 0.208 8
0.812 0.576 0.276 9
0.912 0.537 0.188 8
0.791 0.508 0.046 8
0.673 0.486 -0.104 9
0.591 0.472 -0.205 8
0.576 0.453 -0.294 9
0.486 0.469 -0.412 8
0.357 0.483 -0.519 8
0.234 0.481 -0.598 9
0.151 0.464 -0.641 8
0.117 0.438 -0.612 9
0.207 0.455 -0.618 8
0.313 0.472 -0.549 8
0.343 0.467 -0.483 9
0.332 0.458 -0.449 8
0.335 0.454 -0.445 9
0.325 0.432 -0.468 8
0.209 0.424 -0.489 8
0.131 0.4 -0.572 9
0.126 0.351 -0.547 8
0.15 0.301 -0.419 9
0.148 0.272 -0.28 8
0.126 0.247 -0.211 8
0.09 0.226 -0.174 9
0.036 0.211 -0.079 8
-0.043 0.194 -0.013 8
-0.093 0.166 -0.012 9
-0.066 0.131 -0.049 8
-0.024 0.115 -0.012 9
0.07 0.078 0.126 8
0.109 0.047 0.26 8
0.078 0.025 0.415 9
0.011 0.0 0.521 8
-0.043 -0.037 0.546 9
-0.061 -0.059 0.623 8
-0.067 -0.048 0.601 8
-0.054 -0.025 0.566 9
-0.054 -0.013 0.519 8
-0.073 0.0 0.456 9
-0.089 0.049 0.35 8
-0.083 0.108 0.156 8
0.03 0.118 0.003 9
0.129 0.144 -0.07 8
0.213 0.163 -0.08 9
0.256 0.162 -0.064 8
0.246 0.145 -0.064 8
0.213 0.138 -0.108 9
0.201 0.118 -0.044 8
0.169 0.101 -0.044 9
0.164 0.072 -0.108 8
0.154 0.051 -0.198 8
0.118 0.05 -0.283 9
0.097 0.046 -0.375 8
0.066 0.009 -0.448 8
0.097 -0.017 -0.389 9
0.133 -0.023 -0.31 8
0.153 -0.038 -0.241 9
0.144 -0.084 -0.153 8
0.143 -0.113 0.035 8
0.082 -0.144 0.238 9
0.008 -0.133 0.318 8
0.009 -0.132 0.322 9
0.082 -0.123 0.3 8
0.185 -0.087 0.26 8
0.276 -0.032 0.142 9
0.305 0.023 -0.035 8
0.264 0.092 -0.143 9
0.155 0.133 -0.279 8
0.029 0.149 -0.43 8
-0.054 0.158 -0.545 9
-0.068 0.186 -0.577 8
-0.067 0.189 -0.523 9
-0.026 0.161 -0.369 8
0.053 0.137 -0.187 8
0.108 0.127 -0.03 9
0.094 0.129 0.064 8
0.038 0.127 0.081 9
-0.097 0.088 0.116 8
-0.104 0.055 0.054 8
-0.041 0.042 -0.02 9
0.037 0.042 -0.085 8
0.085 0.043 -0.127 8
0.066 0.038 -0.129 9
0.007 0.06 -0.092 8
-0.058 0.028 -0.049 9
-0.124 0.009 0.051 8
-0.17 0.007 0.155 8
-0.186 0.013 0.218 9
-0.176 0.023 0.251 8
-0.205 0.013 0.29 9
-0.196 -0.005 0.298 8
-0.162 -0.005 0.285 8
-0.153 0.018 0.219 9
-0.179 0.063 0.098 8
-0.196 0.115 -0.031 9
-0.198 0.128 -0.147 8
-0.16 0.157 -0.26 8
-0.09 0.156 -0.259 9
-0.001 0.143 -0.178 8
0.061 0.127 -0.069 9
0.043 0.089 0.063 8
-0.068 0.041 0.108 8
-0.147 0.003 0.126 9
-0.198 -0.01 0.13 8
-0.2 -0.018 0.113 8
-0.148 -0.023 0.063 9
-0.066 -0.005 -0.026 8
-0.013 0.042 -0.141 9
0.015 0.067 -0.208 8
0.019 0.079 -0.241 8
0.053 0.066 -0.203 9
0.12 0.04 -0.093 8
0.159 0.036 0.039 9
0.135 0.025 0.104 8
0.038 -0.022 0.134 8
-0.058 -0.045 0.139 9
-0.16 -0.039 0.092 8
-0.229 -0.034 0.004 9
-0.198 -0.071 -0.07 8
-0.153 -0.075 -0.179 8
-0.121 -0.047 -0.224 9
-0.197 -0.069 -0.217 8
-0.252 -0.075 -0.216 9
-0.194 -0.074 -0.157 8
-0.037 -0.136 0.088 8
0.055 -0.102 0.304 9
0.146 -0.141 0.436 8
0.16 -0.151 0.456 9
0.16 -0.124 0.502 8
0.158 -0.087 0.523 8
0.117 -0.069 0.35 9
0.093 -0.04 0.215 8
0.033 0.027 0.124 8
0.103 0.012 0.009 9
0.165 0.028 -0.096 8
0.155 0.073 -0.179 9
0.118 0.058 -0.25 8
0.044 0.091 -0.286 8
-0.008 0.096 -0.208 9
-0.025 0.083 -0.088 8
-0.003 0.045 0.011 9
-0.011 0.023 0.062 8
-0.131 0.058 0.066 8
-0.155 -0.016 0.044 9
-0.152 -0.011 -0.031 8
-0.124 -0.022 -0.121 9
-0.134 -0.032 -0.122 8
-0.175 -0.05 -0.04 8
-0.187 -0.104 0.029 9
-0.217 -0.13 0.063 8
-0.179 -0.149 0.077 9
-0.136 -0.166 0.155 8
-0.122 -0.166 0.245 8
-0.128 -0.163 0.283 9
-0.116 -0.185 0.235 8
-0.124 -0.193 0.365 9
-0.08 -0.171 0.318 8
-0.035 -0.138 0.249 8
-0.024 -0.123 0.169 9
-0.05 -0.101 0.063 8
-0.087 -0.042 -0.07 8
-0.069 -0.035 -0.128 9
-0.076 0.0 -0.167 8
-0.101 0.01 -0.185 9
-0.152 0.024 -0.241 8
-0.178 0.046 -0.272 8
-0.127 0.058 -0.198 9
-0.051 0.065 -0.185 8
0.032 0.083 -0.123 9
0.067 0.103 -0.089 8
0.056 0.104 -0.1 8
0.042 0.098 -0.123 9
0.073 0.11 -0.118 8
0.142 0.114 -0.114 9
0.192 0.107 -0.075 8
0.203 0.109 -0.067 8
0.189 0.106 -0.069 9
0.145 0.109 -0.095 8
0.063 0.126 -0.164 9
0.022 0.105 -0.235 8
0.021 0.079 -0.155 8
0.08 0.066 -0.054 9
0.113 0.058 0.009 8
0.12 0.036 0.055 8
0.151 -0.001 0.12 9
0.179 0.013 0.153 8
0.165 0.051 0.127 9
0.149 0.078 0.056 8
0.134 0.102 -0.056 8
0.132 0.122 -0.13 9
0.147 0.131 -0.093 8
0.147 0.126 -0.061 9
0.14 0.117 -0.062 8
0.105 0.118 -0.088 8
0.051 0.093 -0.115 9
-0.013 0.054 -0.143 8
-0.094 0.029 -0.2 9
-0.095 -0.009 -0.242 8
-0.09 -0.016 -0.257 8
-0.124 -0.042 -0.188 9
-0.144 -0.085 -0.103 8
