# Accelerometer Data File
# Started @Tue Mar 29 09:29:06 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
0.545 -1.056 -1.687 8
0.162 -0.872 -1.344 8
-0.197 -0.656 -0.81 9
-0.151 -0.576 -0.082 8
0.486 -0.563 0.533 9
0.221 -0.41 -0.155 8
0.052 -0.588 -0.033 8
0.153 -0.961 0.294 9
0.267 -1.251 0.815 8
0.235 -1.251 1.463 9
0.393 -0.989 1.625 8
0.579 -0.531 1.041 8
0.72 -0.24 0.761 9
1.297 -0.286 0.555 8
1.938 -0.601 0.539 9
2.34 -1.112 0.737 8
3.051 -1.94 0.708 8
3.373 -2.49 0.549 9
3.669 -2.698 -0.15 8
3.936 -2.637 -0.794 9
4.199 -2.416 -1.164 8
4.548 -2.162 -1.344 8
5.181 -2.004 -1.638 9
5.64 -1.919 -1.875 8
5.828 -1.927 -2.02 9
5.351 -1.674 -2.472 8
4.291 -1.118 -3.314 8
3.011 -0.403 -4.446 9
1.978 0.264 -5.696 8
0.52 0.603 -5.552 8
-1.062 0.612 -4.228 9
-2.506 0.214 -1.774 8
-3.657 -0.475 1.159 9
-4.61 -1.257 3.628 8
-5.842 -1.963 4.684 8
-6.97 -2.801 4.363 9
-7.184 -3.25 2.981 8
-7.723 -3.039 1.463 9
-7.863 -2.494 0.212 8
-6.845 -1.942 -0.652 8
-5.769 -1.122 -1.094 9
-5.64 0.597 -1.914 8
-5.832 2.418 -3.231 9
-6.144 3.82 -3.963 8
-5.795 4.345 -3.542 8
-4.417 3.826 -2.068 9
-3.081 2.664 -0.517 8
-1.8 2.633 0.208 9
-2.206 3.698 1.428 8
-2.304 4.517 3.242 8
-1.268 4.406 6.715 9
0.48 3.439 11.978 8
1.44 2.401 16.582 9
-0.269 3.013 11.153 8
-0.727 3.464 4.479 8
0.341 4.038 -0.533 9
2.079 4.542 -3.057 8
3.296 4.498 -3.304 8
3.242 3.309 -1.357 9
1.515 2.529 0.324 8
0.208 2.297 -0.173 9
-0.485 2.059 -0.669 8
-0.726 1.7 -0.637 8
-0.732 1.31 -0.392 9
-0.507 0.933 -0.269 8
-0.334 0.649 -0.254 9
-0.717 0.551 -0.345 8
-1.121 0.545 -0.537 8
-1.246 0.566 -1.145 9
-1.01 0.549 -2.264 8
-0.518 0.382 -3.187 9
-0.303 0.546 -3.177 8
-0.009 0.545 -2.505 8
0.172 0.34 -1.948 9
0.296 -0.022 -2.298 8
0.62 -0.497 -3.367 9
1.546 -1.159 -2.908 8
4.022 -1.486 -2.744 8
6.059 -2.14 -2.153 9
7.382 -3.275 -1.002 8
8.209 -4.497 -0.581 8
9.351 -5.491 -1.875 9
12.456 -6.682 -3.764 8
12.912 -6.797 -4.603 9
12.584 -6.222 -2.105 8
9.157 -4.627 1.706 8
4.347 -2.346 4.365 9
1.043 -0.047 4.503 8
0.257 1.607 3.422 9
-0.887 2.75 2.235 8
-1.995 3.452 1.58 8
-2.587 3.887 1.242 9
-2.499 3.672 0.896 8
-2.268 2.37 0.372 9
-3.485 -0.041 -0.11 8
-5.153 -3.756 -0.517 8
-5.998 -7.897 -0.954 9
-6.349 -11.926 -0.86 8
-5.467 -15.393 -0.391 9
-2.527 -17.119 -0.28 8
2.417 -14.293 -1.683 8
2.842 -4.647 -1.508 9
1.366 4.058 -1.151 8
0.037 9.751 -0.802 9
-0.858 12.459 -0.323 8
-1.681 13.089 0.45 8
-2.313 12.411 1.389 9
-4.064 11.571 2.198 8
-5.366 10.571 1.45 8
-5.802 8.687 1.176 9
-5.7 6.067 1.356 8
-5.571 3.132 1.345 9
-5.565 -0.128 1.342 8
-6.29 -2.94 0.843 8
-5.391 -5.175 0.298 9
-4.241 -5.727 0.383 8
-3.451 -4.448 0.579 9
-3.151 -1.823 0.403 8
-3.346 1.407 0.833 8
-3.029 2.436 0.75 9
-2.87 2.241 0.875 8
-2.349 1.855 0.961 9
-1.308 1.639 0.919 8
0.062 1.519 0.745 8
1.223 1.234 0.43 9
1.642 0.991 -0.134 8
2.184 0.798 -0.246 9
2.765 0.556 -0.124 8
3.362 0.235 0.084 8
3.953 -0.146 0.318 9
4.433 -0.546 0.594 8
4.569 -1.016 0.753 8
4.398 -1.25 0.733 9
3.649 -1.16 0.704 8
2.659 -0.864 0.747 9
1.925 -0.524 0.852 8
1.625 -0.175 0.925 8
1.322 0.281 0.604 9
0.888 0.614 0.273 8
0.373 0.724 0.082 9
-0.074 0.628 -0.163 8
-0.265 0.381 -0.662 8
0.091 -0.043 -1.246 9
0.343 -0.331 -1.368 8
0.273 -0.434 -1.46 9
0.169 -0.531 -1.474 8
0.197 -0.75 -1.492 8
0.404 -1.152 -1.568 9
0.738 -1.692 -1.535 8
0.949 -1.948 -1.844 9
0.633 -1.75 -2.023 8
0.257 -1.31 -2.083 8
-0.125 -0.886 -1.894 9
-0.391 -0.721 -1.497 8
0.382 -1.049 -1.531 9
0.628 -0.795 -1.933 8
0.657 -0.779 -2.098 8
0.626 -0.826 -2.105 9
0.724 -0.869 -1.957 8
1.049 -0.95 -1.601 8
1.466 -1.193 -0.974 9
1.391 -1.349 0.039 8
1.359 -1.365 0.79 9
1.405 -1.327 1.677 8
1.403 -1.253 2.732 8
1.392 -1.184 3.768 9
1.917 -1.29 4.535 8
2.33 -1.505 4.773 9
2.931 -1.69 4.558 8
3.215 -1.533 3.955 8
3.277 -1.062 2.808 9
3.501 -0.6 1.199 8
4.222 -0.746 -0.011 9
5.301 -1.22 -0.569 8
5.978 -1.459 -1.028 8
6.159 -1.371 -1.918 9
5.9 -1.097 -2.903 8
5.32 -0.758 -3.541 9
4.509 -0.157 -4.145 8
3.174 0.778 -4.29 8
1.145 1.427 -3.977 9
-1.1 1.476 -2.605 8
-3.054 0.859 -0.088 9
-4.272 -0.228 2.916 8
-4.43 -1.333 4.762 8
-5.531 -1.963 5.37 9
-6.391 -2.32 4.481 8
-6.926 -2.545 2.929 8
-7.338 -2.752 1.543 9
-7.472 -3.043 0.628 8
-5.968 -3.548 -0.713 9
-6.017 -2.886 -0.558 8
-6.813 -1.538 -0.802 8
-7.292 -0.102 -1.877 9
-6.971 1.107 -3.303 8
-6.128 2.071 -4.158 9
-6.008 3.067 -3.565 8
-5.932 4.72 -1.409 8
-5.196 6.258 1.219 9
-3.296 6.93 2.864 8
-0.886 6.559 3.43 9
1.073 5.314 3.98 8
2.304 3.386 6.632 8
3.384 1.141 14.342 9
1.326 1.195 14.527 8
-0.458 1.502 9.063 9
-0.41 1.558 2.104 8
1.346 1.779 -2.638 8
3.349 2.585 -4.605 9
3.234 2.76 -5.011 8
2.658 1.937 -2.998 8
1.364 1.222 -1.565 9
-0.256 0.855 -0.985 8
-1.55 0.625 -0.442 9
-2.209 0.499 -0.47 8
-2.338 0.558 -1.011 8
-2.402 0.635 -1.657 9
-2.277 0.802 -2.182 8
-1.952 1.045 -2.641 9
-1.583 1.272 -3.162 8
-1.527 1.359 -3.621 8
-2.035 1.373 -2.56 9
-1.774 1.409 -1.773 8
-1.268 1.449 -1.712 9
-0.611 1.447 -2.131 8
0.23 1.366 -2.55 8
0.86 1.221 -2.858 9
0.765 0.951 -3.011 8
1.06 0.528 -3.015 9
1.574 -0.146 -3.518 8
2.385 -0.971 -3.747 8
3.372 -1.744 -2.83 9
3.408 -2.28 -1.879 8
6.309 -3.93 -1.5 9
10.254 -6.28 -2.594 8
13.121 -7.882 -4.697 8
12.974 -7.635 -5.129 9
9.547 -5.377 -1.52 8
6.873 -2.911 4.17 8
4.639 -0.73 6.4 9
2.484 0.734 5.69 8
1.149 1.616 3.986 9
0.692 2.154 2.201 8
0.793 2.546 0.605 8
1.304 2.744 -0.467 9
1.164 2.703 -0.42 8
0.381 2.296 -0.276 9
-1.133 2.08 -0.367 8
-3.072 1.951 -0.372 8
-4.846 1.288 0.151 9
-5.817 -0.831 0.922 8
-6.259 -4.522 1.069 9
-6.721 -8.819 1.016 8
-5.941 -13.476 1.628 8
-3.634 -17.193 1.63 9
-0.009 -17.729 -0.305 8
5.19 -11.614 -2.337 9
4.84 -1.115 -3.192 8
3.145 5.711 -2.823 8
1.336 9.656 -1.85 9
-0.219 11.487 -0.724 8
-1.612 11.98 0.239 9
-2.84 11.445 0.975 8
-3.769 10.202 1.836 8
-4.701 8.913 1.75 9
-4.817 7.27 1.648 8
-4.172 5.343 1.368 8
-3.472 3.49 0.486 9
-3.286 1.954 -0.059 8
-3.315 0.018 0.287 9
-3.423 -1.876 -0.023 8
-3.796 -3.276 0.147 8
-3.748 -3.986 0.598 9
-2.446 -3.948 0.404 8
-0.262 -2.902 -0.72 9
-0.327 -0.873 -0.552 8
-1.904 0.974 0.251 8
-3.128 2.074 0.925 9
-3.252 2.265 1.337 8
-2.48 1.826 1.723 9
-1.559 1.501 2.176 8
-0.761 1.232 1.922 8
0.152 0.706 1.347 9
1.219 0.074 0.978 8
2.292 -0.388 0.947 9
3.135 -0.501 1.033 8
3.514 -0.458 0.724 8
3.951 -0.567 0.585 9
3.742 -0.615 0.899 8
3.122 -0.628 1.161 8
2.405 -0.556 1.193 9
1.869 -0.347 1.048 8
1.692 -0.073 0.791 9
1.543 0.085 0.293 8
1.342 0.124 -0.199 8
1.49 0.052 -0.724 9
1.609 0.065 -0.975 8
1.083 0.32 -0.633 9
-0.071 0.573 0.109 8
-0.345 0.517 0.693 8
-0.42 0.044 0.712 9
-0.505 -0.575 0.194 8
-0.574 -1.032 -0.416 9
-0.563 -1.118 -0.767 8
-0.677 -0.898 -1.416 8
-0.719 -0.776 -2.04 9
-0.636 -0.797 -2.327 8
-0.613 -0.8 -2.466 9
-0.56 -0.842 -2.397 8
-0.298 -1.058 -2.118 8
0.145 -1.441 -2.308 9
0.12 -1.306 -2.703 8
0.333 -1.073 -2.697 9
0.729 -0.919 -2.012 8
1.35 -0.851 -1.158 8
2.181 -0.8 -0.76 9
2.799 -0.772 -0.425 8
2.711 -0.622 -0.189 8
2.325 -0.564 0.364 9
2.098 -0.677 1.138 8
1.942 -0.928 2.11 9
1.708 -1.26 3.185 8
2.142 -1.777 3.819 8
3.242 -2.192 3.698 9
4.134 -2.321 3.752 8
4.546 -2.053 3.314 9
4.753 -1.58 2.381 8
5.218 -1.237 1.451 8
5.749 -1.046 0.743 9
5.916 -0.814 -0.027 8
5.949 -0.688 -1.162 9
5.506 -0.739 -2.186 8
4.593 -0.787 -3.288 8
3.326 -0.522 -5.009 9
1.228 0.218 -7.533 8
-0.808 0.577 -8.356 9
-2.623 0.449 -5.891 8
-3.787 -0.033 -2.071 8
-4.177 -0.857 1.733 9
-4.416 -1.872 4.694 8
-6.543 -2.381 6.316 8
-7.621 -3.322 5.77 9
-8.306 -4.194 4.8 8
-8.996 -4.458 3.153 9
-9.158 -4.185 0.702 8
-7.632 -3.551 -2.715 8
-5.798 -2.302 -5.722 9
-5.531 0.579 -6.141 8
-5.375 2.412 -4.559 9
-5.489 3.047 -2.965 8
-5.289 3.023 -2.458 8
-4.142 3.011 -2.753 9
-2.934 3.086 -0.891 8
-2.471 4.374 0.669 9
-2.35 5.884 2.035 8
-2.419 6.711 3.705 8
-2.422 6.537 5.056 9
-1.986 5.437 5.201 8
-0.521 3.408 4.644 9
0.919 2.075 6.863 8
2.239 1.32 8.344 8
1.997 1.511 6.718 9
1.189 2.154 2.942 8
1.561 2.584 -0.515 9
2.095 3.425 -3.029 8
2.871 3.587 -2.039 8
2.765 3.139 -1.214 9
1.872 2.657 -1.051 8
0.787 2.43 -1.276 8
0.255 2.373 -1.319 9
0.444 1.979 -1.116 8
0.642 1.255 -0.662 9
0.394 0.681 -0.653 8
-0.051 0.375 -0.753 8
-0.306 0.263 -0.759 9
-0.167 0.223 -0.708 8
-0.192 0.367 -0.924 9
-0.217 0.391 -0.839 8
-0.26 0.485 -1.11 8
-0.385 0.506 -1.476 9
-0.367 0.273 -1.891 8
-0.024 -0.246 -2.255 9
0.044 -0.59 -1.556 8
0.497 -0.706 -0.966 8
0.659 -0.898 -0.433 9
1.171 -1.319 0.884 8
3.071 -2.144 2.135 9
6.72 -3.432 1.552 8
9.424 -4.767 -1.868 8
10.623 -6.254 -5.692 9
11.564 -7.63 -6.889 8
11.648 -8.142 -4.938 9
10.265 -7.352 -0.982 8
7.191 -5.187 2.882 8
3.607 -2.188 4.0 9
3.254 0.388 3.288 8
2.713 1.671 2.095 8
1.815 2.479 1.116 9
0.827 3.334 0.468 8
-0.086 4.282 -0.045 9
-1.718 4.95 -0.213 8
-3.524 4.687 -0.263 8
-4.918 3.125 -0.667 9
-6.379 0.815 -0.879 8
-7.79 -1.868 -0.91 9
-8.412 -5.099 -0.892 8
-6.931 -10.518 0.706 8
-2.434 -16.102 1.242 9
1.652 -18.102 0.358 8
3.779 -15.116 -0.449 9
3.728 -7.773 -1.084 8
2.174 1.447 -2.091 8
-0.331 7.619 -1.514 9
-1.76 10.335 -0.348 8
-2.94 11.414 0.32 9
-3.917 11.346 0.776 8
-4.646 10.486 0.988 8
-4.978 9.051 0.875 9
-4.371 6.916 1.433 8
-3.446 5.005 1.781 8
-3.111 3.794 1.949 9
-2.567 2.697 1.897 8
-1.661 1.561 1.286 9
-1.118 0.675 0.082 8
-2.905 0.44 0.52 8
-5.078 0.473 1.044 9
-5.584 0.449 0.187 8
-5.482 0.609 -0.053 9
-5.371 0.953 0.582 8
-5.132 1.225 1.065 8
-4.261 1.061 1.941 9
-3.222 0.895 2.285 8
-2.417 0.743 2.857 9
-1.613 0.461 2.956 8
-0.585 0.036 2.325 8
0.77 -0.442 1.303 9
2.422 -0.96 0.724 8
3.783 -1.292 0.165 9
4.594 -1.262 -0.375 8
4.887 -1.144 -0.567 8
4.799 -1.092 -0.31 9
4.446 -1.098 0.213 8
3.581 -1.069 0.548 9
2.657 -0.976 0.259 8
1.944 -0.907 -0.17 8
1.59 -0.818 -0.565 9
1.572 -0.716 -0.818 8
1.698 -0.655 -0.865 8
1.538 -0.672 -0.646 9
1.214 -0.588 -0.534 8
1.074 -0.5 -0.442 9
1.109 -0.438 -0.418 8
1.23 -0.397 -0.451 8
0.774 -0.184 -0.061 9
0.954 -0.257 0.092 8
0.978 -0.303 0.092 9
0.816 -0.181 -0.488 8
0.799 -0.133 -1.212 8
0.838 -0.205 -1.75 9
0.717 -0.305 -1.832 8
0.492 -0.448 -1.384 9
0.133 -0.622 -1.099 8
-0.21 -0.771 -0.955 8
-0.431 -0.833 -0.835 9
-0.515 -0.813 -0.722 8
-0.485 -0.779 -0.666 9
-0.146 -0.825 -0.536 8
0.438 -0.995 -0.223 8
1.199 -1.08 0.395 9
1.618 -0.943 1.018 8
1.545 -0.655 1.427 8
1.191 -0.415 1.577 9
0.775 -0.17 1.696 8
0.781 -0.118 1.535 9
1.002 -0.235 0.923 8
1.455 -0.628 0.728 8
1.904 -1.224 0.947 9
1.985 -1.803 0.782 8
1.959 -2.2 -0.178 9
2.608 -2.475 -0.314 8
3.332 -2.394 -0.549 8
3.858 -2.062 -0.728 9
4.194 -1.653 -0.83 8
4.5 -1.318 -1.063 9
4.548 -0.988 -1.604 8
4.378 -0.95 -2.146 8
4.017 -1.126 -2.54 9
3.156 -1.177 -3.42 8
1.947 -0.983 -4.812 9
0.944 -0.668 -6.072 8
0.39 -0.329 -6.576 8
-0.337 0.004 -6.206 9
-1.335 -0.035 -3.852 8
-2.331 -0.304 -0.987 9
-3.695 -1.316 3.991 8
-4.101 -2.04 5.3 8
-4.12 -2.703 4.458 9
-6.026 -2.767 3.57 8
-7.614 -3.204 3.137 8
-8.778 -3.312 2.627 9
-8.953 -2.746 1.489 8
-7.364 -1.63 -0.47 9
-5.398 0.593 -2.425 8
-5.776 2.962 -3.702 8
-5.787 4.11 -4.081 9
-5.199 4.089 -2.976 8
-4.451 3.548 -1.227 9
-3.861 3.213 -0.503 8
-1.427 2.57 -0.103 8
-0.931 3.292 1.059 9
-1.065 4.245 2.838 8
-1.486 4.863 3.841 9
-1.872 4.962 3.79 8
-1.839 4.647 3.544 8
-0.736 3.821 3.714 9
0.258 3.011 4.478 8
0.548 2.326 5.389 9
1.34 1.851 5.487 8
2.495 1.886 4.111 8
2.743 2.72 1.367 9
2.526 3.604 -0.478 8
2.251 3.921 -0.948 9
1.873 3.533 -0.963 8
1.324 2.778 -0.838 8
0.729 2.019 -0.468 9
0.35 1.503 0.306 8
0.279 1.195 0.139 8
-0.087 0.905 -0.465 9
-0.592 0.6 -1.133 8
-1.067 0.373 -1.721 9
-1.354 0.34 -2.006 8
-1.486 0.357 -1.935 8
-1.454 0.158 -2.833 9
-1.739 0.141 -1.867 8
-1.145 0.141 -1.72 9
-0.232 0.053 -1.92 8
0.408 -0.303 -1.804 8
0.669 -1.082 -1.032 9
2.19 -1.884 0.135 8
3.48 -2.257 0.344 9
4.814 -2.934 0.354 8
7.345 -4.16 -0.715 8
10.736 -5.808 -2.26 9
13.271 -7.448 -2.576 8
13.043 -8.254 -2.207 9
13.109 -8.693 -2.218 8
9.262 -7.192 -0.709 8
4.683 -4.573 0.961 9
1.898 -1.593 1.525 8
1.405 1.276 0.622 8
1.212 2.622 0.319 9
0.467 3.142 0.986 8
-0.52 3.279 1.633 9
-1.971 3.096 1.666 8
-3.46 2.17 0.977 8
-4.179 -0.05 -0.031 9
-5.139 -2.839 -0.883 8
-5.47 -6.224 -1.986 9
-4.894 -9.801 -2.623 8
-3.175 -12.475 -2.409 8
-0.393 -12.85 -1.646 9
2.672 -9.684 -1.049 8
2.726 -2.411 -0.21 9
0.532 4.305 0.179 8
-1.243 8.543 0.552 8
-2.653 10.705 1.001 9
-3.826 11.438 1.468 8
-4.641 11.241 1.834 9
-6.182 10.687 1.457 8
-6.469 9.249 1.414 8
-5.235 6.987 2.064 9
-3.363 4.493 2.348 8
-2.186 2.493 1.897 9
-2.061 1.005 1.659 8
-2.698 -0.136 2.571 8
-2.22 -1.299 1.276 9
-1.883 -1.894 0.616 8
-2.149 -1.999 0.286 8
-3.052 -1.625 -0.112 9
-4.215 -0.703 -0.49 8
-4.656 0.438 -0.147 9
-4.28 1.105 0.207 8
-3.594 1.268 0.655 8
-2.866 1.187 1.069 9
-2.06 1.044 1.472 8
-0.988 0.893 1.974 9
-0.107 0.824 2.116 8
1.046 0.603 1.862 8
2.166 0.249 1.337 9
2.914 -0.137 0.792 8
3.277 -0.426 0.403 9
3.488 -0.513 0.229 8
3.375 -0.518 0.266 8
2.6 -0.576 0.362 9
2.406 -0.775 0.583 8
2.638 -1.061 0.681 9
2.858 -1.27 0.575 8
2.712 -1.197 0.343 8
2.118 -0.671 -0.48 9
1.491 -0.403 -0.805 8
1.199 -0.442 -0.78 8
1.189 -0.568 -0.441 9
1.417 -0.67 0.013 8
1.839 -0.789 0.344 9
1.78 -0.807 0.854 8
1.858 -0.918 0.825 8
1.71 -0.761 0.471 9
1.254 -0.395 -0.096 8
0.732 -0.079 -0.704 9
0.451 -0.023 -1.219 8
0.323 -0.21 -1.411 8
0.209 -0.399 -1.536 9
-0.04 -0.448 -1.668 8
-0.305 -0.37 -1.765 9
-0.523 -0.187 -1.813 8
-0.658 0.043 -1.846 8
-0.26 -0.074 -1.937 9
0.476 -0.414 -1.246 8
0.693 -0.605 -0.444 9
0.498 -0.769 -0.147 8
0.171 -0.947 -0.07 8
-0.042 -1.031 0.551 9
-0.202 -0.814 0.958 8
0.094 -0.656 0.408 9
0.595 -0.643 0.149 8
1.145 -0.657 0.036 8
1.329 -0.647 0.046 9
0.787 -0.696 0.387 8
0.653 -1.231 1.134 8
1.43 -1.991 1.691 9
2.22 -2.356 1.315 8
3.051 -2.42 0.58 9
3.895 -2.302 -0.025 8
4.587 -2.065 -0.358 8
5.084 -1.931 -0.733 9
5.074 -1.738 -0.963 8
4.926 -1.628 -1.438 9
4.997 -1.752 -2.165 8
5.012 -1.874 -3.081 8
4.267 -1.494 -4.188 9
2.722 -0.516 -5.971 8
1.38 0.458 -8.008 9
0.727 0.971 -7.213 8
0.033 1.096 -4.912 8
-1.037 0.953 -2.034 9
-2.329 0.592 1.527 8
-4.255 -0.011 5.075 9
-4.497 -1.521 5.998 8
-4.77 -2.94 5.728 8
-5.497 -3.817 4.418 9
-6.555 -4.257 2.562 8
-7.586 -4.635 1.027 9
-8.791 -4.256 0.127 8
-7.78 -3.561 -0.701 8
-7.097 -2.246 -1.241 9
-6.932 -0.11 -2.616 8
-7.265 2.313 -4.559 8
-7.663 3.524 -5.123 9
-4.741 2.242 -4.797 8
-2.677 1.774 -3.748 9
-2.638 2.892 -1.116 8
-3.417 4.784 1.965 8
-3.847 6.373 4.329 9
-3.613 6.958 5.461 8
-3.817 7.161 5.875 9
-2.603 6.857 5.959 8
-0.714 5.978 5.839 8
0.743 5.281 4.916 9
1.556 5.057 3.373 8
2.421 4.89 2.162 9
3.212 4.333 1.576 8
3.122 3.809 1.391 8
2.753 3.223 0.652 9
2.276 2.595 -0.282 8
1.861 1.968 -0.923 9
1.677 1.389 -1.007 8
1.453 0.905 -0.951 8
1.139 0.612 -0.7 9
0.836 0.522 -0.687 8
0.611 0.535 -1.016 8
0.426 0.481 -1.487 9
0.112 0.19 -1.682 8
-0.724 -0.059 -1.471 9
-1.117 -0.131 -1.116 8
-1.441 -0.146 -0.895 8
-1.335 -0.131 -1.149 9
-0.521 -0.366 -0.937 8
0.715 -0.981 0.522 9
1.008 -1.837 3.557 8
1.945 -2.095 2.918 8
2.829 -2.321 1.678 9
5.418 -3.61 -0.229 8
10.024 -6.111 -3.223 9
14.57 -8.758 -7.138 8
13.872 -9.684 -9.162 8
12.21 -9.515 -7.947 9
9.209 -7.505 -3.786 8
5.367 -4.295 0.421 9
2.214 -0.982 2.701 8
1.541 1.396 2.919 8
1.447 2.68 2.318 9
0.886 3.18 2.138 8
-0.224 3.895 1.533 9
-1.371 4.714 0.608 8
-2.339 5.361 -0.289 8
-3.374 5.552 -0.839 9
-4.788 4.35 -1.257 8
-6.559 2.583 -1.335 8
-7.301 0.072 -1.596 9
-6.812 -3.542 -1.483 8
-5.347 -8.664 -0.289 9
-3.231 -15.361 2.073 8
-0.382 -20.181 1.597 8
1.835 -19.974 0.214 9
3.505 -13.925 -1.737 8
3.819 -4.675 -2.834 9
2.733 4.079 -2.222 8
1.141 9.023 -0.122 8
-0.542 11.079 1.654 9
-2.134 11.918 2.232 8
-3.177 12.008 2.042 9
-3.749 11.457 1.715 8
-4.041 10.441 1.603 8
-3.908 8.27 2.253 9
-3.223 5.976 3.2 8
-2.776 4.352 2.71 9
-2.783 2.969 1.893 8
-2.593 1.682 1.259 8
-2.034 0.496 0.786 9
-1.648 -0.46 0.242 8
-2.515 -0.957 1.615 9
-4.659 -0.715 0.994 8
-5.356 -0.608 -0.07 8
-5.428 -0.588 -0.515 9
-5.477 -0.438 0.066 8
-5.031 0.018 1.393 8
-2.754 0.789 2.887 9
-1.519 1.561 3.32 8
-1.134 1.907 3.668 9
-0.548 1.763 3.597 8
0.841 1.182 2.805 8
2.785 0.303 1.41 9
3.878 -0.542 0.236 8
4.082 -0.936 -0.306 9
3.819 -1.188 -0.65 8
3.264 -1.525 -0.98 8
2.634 -1.924 -1.211 9
2.131 -2.119 -1.1 8
1.273 -1.87 -0.947 9
1.035 -1.327 -1.006 8
1.128 -0.799 -0.918 8
1.496 -0.457 -0.795 9
2.007 -0.353 -0.7 8
2.471 -0.439 -0.543 9
2.886 -0.662 -0.312 8
2.779 -0.888 0.042 8
2.453 -1.03 0.376 9
2.05 -1.005 0.557 8
1.678 -0.819 0.486 8
1.429 -0.573 0.134 9
1.376 -0.308 -0.317 8
1.114 -0.249 -0.585 9
0.962 -0.42 -0.875 8
0.894 -0.682 -1.085 8
0.856 -0.868 -1.208 9
0.829 -0.841 -1.362 8
0.91 -0.557 -1.431 9
0.909 -0.171 -1.315 8
1.042 0.083 -1.239 8
1.159 0.224 -1.262 9
1.16 0.247 -1.254 8
1.045 0.109 -0.954 9
0.521 0.036 -0.22 8
0.064 -0.043 -0.495 8
-0.25 -0.092 -0.568 9
-0.339 -0.12 -0.435 8
-0.126 -0.137 -0.179 9
0.373 -0.138 0.241 8
0.489 -0.166 0.446 8
0.582 -0.44 0.484 9
0.504 -0.86 0.549 8
0.88 -1.535 0.451 9
1.892 -2.349 0.086 8
3.071 -2.939 -0.459 8
4.089 -3.04 -1.023 9
4.743 -2.905 -1.393 8
5.352 -2.79 -1.771 8
5.742 -2.687 -2.123 9
5.698 -2.589 -2.389 8
5.168 -2.485 -2.607 9
4.821 -1.84 -3.515 8
4.431 -0.858 -3.622 8
3.81 -0.026 -4.161 9
2.567 0.67 -4.725 8
0.559 1.159 -4.264 9
-2.064 1.199 -1.567 8
-5.297 0.908 3.169 8
-6.809 -0.124 5.662 9
-6.716 -1.878 6.204 8
-6.258 -3.639 5.834 9
-6.409 -4.68 5.105 8
-7.293 -4.614 3.865 8
-7.46 -3.864 2.509 9
-6.8 -2.651 0.434 8
-4.905 -1.619 -1.596 9
-3.922 -0.233 -3.212 8
-4.634 1.661 -4.011 8
-5.654 3.126 -3.421 9
-4.601 2.781 -2.86 8
-4.179 2.287 -3.39 8
-3.583 1.806 -3.714 9
-3.171 1.82 -3.024 8
-3.269 2.71 -0.974 9
-3.781 4.432 2.112 8
-3.922 5.368 4.004 8
-3.237 5.319 5.425 9
-2.147 5.361 5.673 8
-0.875 5.246 5.264 9
0.369 4.785 4.773 8
1.374 4.196 4.401 8
1.825 3.905 3.591 9
2.302 3.532 2.804 8
2.561 3.082 1.87 9
1.937 3.018 0.482 8
0.73 3.262 -0.956 8
0.188 3.113 -1.437 9
0.359 2.193 -1.042 8
0.288 1.559 -0.501 9
0.092 1.209 -0.132 8
-0.103 0.946 -0.002 8
-0.218 0.62 0.04 9
-0.264 0.216 0.264 8
-0.558 0.027 0.448 9
-1.229 0.134 0.231 8
-1.454 0.317 -0.435 8
-1.249 0.393 -1.258 9
-0.844 0.342 -2.031 8
-1.656 0.435 -2.48 8
-1.384 0.382 -1.925 9
-0.609 0.122 -0.668 8
-0.299 -0.262 0.419 9
0.717 -0.98 0.631 8
2.638 -1.931 0.228 8
4.244 -2.71 0.259 9
5.105 -3.802 -0.429 8
8.657 -5.609 -2.706 9
12.643 -7.519 -5.446 8
15.97 -9.517 -6.784 8
17.21 -10.782 -6.096 9
14.647 -9.754 -4.183 8
7.509 -5.814 -0.993 9
2.337 -1.628 0.212 8
1.248 1.158 0.966 8
1.217 2.688 1.61 9
0.275 3.653 1.937 8
-1.2 4.788 1.536 9
-2.541 5.853 0.863 8
-3.593 6.309 0.472 8
-4.332 5.292 0.446 9
-4.943 3.237 0.29 8
-5.671 0.699 -0.269 9
-6.665 -2.086 -1.035 8
-7.335 -5.564 -1.017 8
-4.563 -11.586 2.325 9
-0.502 -15.854 3.091 8
2.739 -16.451 1.079 8
4.144 -12.719 -1.755 9
4.014 -5.158 -3.098 8
2.233 3.385 -2.531 9
-0.065 8.112 -1.066 8
-2.124 10.285 0.054 8
-3.408 10.739 0.968 9
-4.125 10.128 1.696 8
-5.007 8.878 1.9 9
-5.499 7.44 1.512 8
-5.211 5.359 1.284 8
